,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
106,2,0,2012,20.49050425,10.37194482,3.498393574,51.29058838,70.86836323,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,14.82205281,13.78715485,15.37761105,16.92843938,17.53468195,3.498393574,7.935582011,0,18.85,9.517857144,3.608333333,2.577777778,3.691666667,2.481790123,3.411904762,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,26.59557016,27.88836726,29.16960382,28.3878511,30.31605043,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,39.55539068,36.59414148,42.84428215,46.09089947,45.9591589,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612,73.79112311,67.50994496,70.26080475,73.76906532,69.53362036
107,3,0,2012,22.88046814,10.43103243,0.721052632,36.11463404,71.15896607,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,14.82205281,13.78715485,15.37761105,16.92843938,0.721052632,3.498393574,7.935582011,0,18.85,9.517857144,3.608333333,2.577777778,3.691666667,2.481790123,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,26.59557016,27.88836726,29.16960382,28.3878511,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,39.55539068,36.59414148,42.84428215,46.09089947,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612,73.79112311,67.50994496,70.26080475,73.76906532
108,4,0,2012,23.6121129,9.09108045,0,28.53608084,60.99433098,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,14.82205281,13.78715485,15.37761105,0,0.721052632,3.498393574,7.935582011,0,18.85,9.517857144,3.608333333,2.577777778,3.691666667,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,26.59557016,27.88836726,29.16960382,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,39.55539068,36.59414148,42.84428215,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612,73.79112311,67.50994496,70.26080475
109,5,0,2012,24.13298916,8.89435778,1.55,22.25505752,54.0791625,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,14.82205281,13.78715485,1.55,0,0.721052632,3.498393574,7.935582011,0,18.85,9.517857144,3.608333333,2.577777778,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,26.59557016,27.88836726,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,39.55539068,36.59414148,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612,73.79112311,67.50994496
110,6,0,2012,24.78981998,10.74746701,2.638333333,23.64335609,55.40616964,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,14.82205281,2.638333333,1.55,0,0.721052632,3.498393574,7.935582011,0,18.85,9.517857144,3.608333333,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,26.59557016,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,39.55539068,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612,73.79112311
111,7,0,2012,26.22430979,12.39539015,0.675185185,32.69819927,61.6458842,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,11.04869145,0.675185185,2.638333333,1.55,0,0.721052632,3.498393574,7.935582011,0,18.85,9.517857144,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,21.87535408,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,37.71934319,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928,71.91832612
112,8,0,2012,29.53322938,13.88079229,0,20.94375277,46.01286833,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,7.996170492,0,0.675185185,2.638333333,1.55,0,0.721052632,3.498393574,7.935582011,0,18.85,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,18.76366142,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,31.65069962,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886,72.34104928
113,9,0,2012,29.28123643,13.07582236,0,14.28875415,29.04539702,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,8.800504196,0,0,0.675185185,2.638333333,1.55,0,0.721052632,3.498393574,7.935582011,0,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,24.85614645,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,33.29674053,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232,68.85758886
114,10,0,2012,31.32509012,15.19727494,0.571428571,15.05222345,32.54553984,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,12.95630258,0.571428571,0,0,0.675185185,2.638333333,1.55,0,0.721052632,3.498393574,7.935582011,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,21.19677067,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,54.91979218,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323,83.94302232
115,11,0,2012,29.87885953,14.37791119,3.436243386,8.535145044,39.95785761,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,10.37194482,3.436243386,0.571428571,0,0,0.675185185,2.638333333,1.55,0,0.721052632,3.498393574,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,20.49050425,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,51.29058838,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607,70.86836323
116,12,0,2012,33.32076833,17.10924378,0,7.537283362,31.07304971,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,10.43103243,0,3.436243386,0.571428571,0,0,0.675185185,2.638333333,1.55,0,0.721052632,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,22.88046814,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,36.11463404,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098,71.15896607
117,13,0,2012,36.30046813,18.92273716,0,4.721074493,25.11035921,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,9.09108045,0,0,3.436243386,0.571428571,0,0,0.675185185,2.638333333,1.55,0,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,23.6121129,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,28.53608084,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625,60.99433098
118,14,0,2012,36.11643445,20.65340942,6.8625,11.81196853,39.92836617,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,8.89435778,6.8625,0,0,3.436243386,0.571428571,0,0,0.675185185,2.638333333,1.55,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,24.13298916,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,22.25505752,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964,54.0791625
119,15,0,2012,34.38235298,20.79100841,4.531251429,9.432228375,55.67862384,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,10.74746701,4.531251429,6.8625,0,0,3.436243386,0.571428571,0,0,0.675185185,2.638333333,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,24.78981998,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,23.64335609,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842,55.40616964
120,16,0,2012,37.19909972,22.32328928,4.126470588,2.613989443,30.47871205,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,12.39539015,4.126470588,4.531251429,6.8625,0,0,3.436243386,0.571428571,0,0,0.675185185,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,26.22430979,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,32.69819927,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833,61.6458842
121,17,0,2012,38.86775512,23.40693877,1.049186992,7.265964775,22.52683629,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,13.88079229,1.049186992,4.126470588,4.531251429,6.8625,0,0,3.436243386,0.571428571,0,0,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,29.53322938,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,20.94375277,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702,46.01286833
122,18,0,2012,37.52905177,22.24127254,4.1328125,9.985393524,36.41016954,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,13.07582236,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,0,0,3.436243386,0.571428571,0,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,29.28123643,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,14.28875415,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984,29.04539702
123,19,0,2012,38.45917166,24.03878741,5.278993056,13.46355486,42.21170753,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,15.19727494,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,0,0,3.436243386,0.571428571,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,31.32509012,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,15.05222345,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761,32.54553984
124,20,0,2012,39.99343306,25.67843943,1.553571429,9.926485421,36.28141211,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,14.37791119,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,0,0,3.436243386,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,29.87885953,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,8.535145044,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971,39.95785761
125,21,0,2012,40.85825927,25.87715489,7.461340996,10.9786095,35.5212602,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,17.10924378,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,0,0,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,33.32076833,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,7.537283362,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921,31.07304971
126,22,0,2012,40.50219687,27.1011405,11.2920575,6.037374655,47.71199156,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,18.92273716,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,0,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,36.30046813,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,4.721074493,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617,25.11035921
127,23,0,2012,40.41094847,27.60744288,4.630952381,14.04158259,45.0530196,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,20.65340942,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,6.8625,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,36.11643445,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,11.81196853,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384,39.92836617
128,24,0,2012,40.66068417,28.02545013,9.282893082,13.45397985,46.03378223,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,20.79100841,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,4.531251429,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,34.38235298,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,9.432228375,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205,55.67862384
129,25,0,2012,35.04651864,26.07979593,6.147411187,36.42444379,80.05548214,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,22.32328928,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,4.126470588,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,37.19909972,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,2.613989443,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629,30.47871205
130,26,0,2012,37.47280937,26.89587038,9.255661376,42.91749827,66.6648394,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,23.40693877,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,1.049186992,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,38.86775512,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,7.265964775,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954,22.52683629
131,27,0,2012,34.41344516,26.51902762,13.21421958,60.92134571,75.76124342,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,22.24127254,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,4.1328125,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,37.52905177,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,9.985393524,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753,36.41016954
132,28,0,2012,34.09078032,25.80108048,9.72015873,70.53761292,86.40196226,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,24.03878741,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,5.278993056,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,38.45917166,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,13.46355486,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211,42.21170753
133,29,0,2012,32.59097225,25.03492195,23.83059713,81.06743431,88.25764557,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,25.67843943,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,1.553571429,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,39.99343306,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,9.926485421,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602,36.28141211
134,30,0,2012,33.07001184,25.92674684,8.471972789,80.5218455,85.89973578,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,25.87715489,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,7.461340996,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,40.85825927,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,10.9786095,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156,35.5212602
135,31,0,2012,32.79773103,25.52558223,8.589289494,77.87528229,83.57224513,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,27.1011405,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,11.2920575,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,40.50219687,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,6.037374655,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196,47.71199156
136,32,0,2012,33.30146457,25.61170475,6.370352381,72.97034455,82.07167344,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,27.60744288,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,4.630952381,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,40.41094847,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,14.04158259,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223,45.0530196
137,33,0,2012,33.38823514,25.53260512,9.250874905,79.27838898,84.95683536,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,28.02545013,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,9.282893082,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,40.66068417,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,13.45397985,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214,46.03378223
138,34,0,2012,32.74558199,25.65440571,10.27900605,68.87181091,86.2326466,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,26.07979593,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,6.147411187,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,35.04651864,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,36.42444379,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394,80.05548214
139,35,0,2012,34.28986769,26.19602636,9.577830688,62.89881897,79.62996333,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,26.89587038,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,9.255661376,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,37.47280937,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,42.91749827,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342,66.6648394
140,36,0,2012,32.8230853,25.47811529,3.929264928,67.70770073,80.89988992,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,26.51902762,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,13.21421958,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,34.41344516,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,60.92134571,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226,75.76124342
141,37,0,2012,31.69422573,25.13102044,18.4198715,83.04164124,85.43671608,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,25.80108048,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,9.72015873,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,34.09078032,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,70.53761292,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557,86.40196226
142,38,0,2012,31.57175269,24.88762302,24.32453326,93.97275925,88.44335078,24.88762302,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,25.03492195,24.32453326,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,23.83059713,31.57175269,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,32.59097225,93.97275925,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,81.06743431,88.44335078,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578,88.25764557
143,39,0,2012,33.83320535,24.23100842,9.137878788,73.82633718,73.38007534,24.23100842,24.88762302,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,25.92674684,9.137878788,24.32453326,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,8.471972789,33.83320535,31.57175269,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,33.07001184,73.82633718,93.97275925,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,80.5218455,73.38007534,88.44335078,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513,85.89973578
144,40,0,2012,33.56494595,24.43129657,5.910015015,74.86488628,71.63661385,24.43129657,24.23100842,24.88762302,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,25.52558223,5.910015015,9.137878788,24.32453326,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,8.589289494,33.56494595,33.83320535,31.57175269,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,32.79773103,74.86488628,73.82633718,93.97275925,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,77.87528229,71.63661385,73.38007534,88.44335078,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344,83.57224513
145,41,0,2012,31.81394961,22.39332531,10.49529915,81.35298348,76.78605753,22.39332531,24.43129657,24.23100842,24.88762302,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,25.61170475,10.49529915,5.910015015,9.137878788,24.32453326,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,6.370352381,31.81394961,33.56494595,33.83320535,31.57175269,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,33.30146457,81.35298348,74.86488628,73.82633718,93.97275925,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,72.97034455,76.78605753,71.63661385,73.38007534,88.44335078,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536,82.07167344
146,42,0,2012,32.19865539,20.61334932,0.5,61.37521744,65.0293549,20.61334932,22.39332531,24.43129657,24.23100842,24.88762302,25.13102044,25.47811529,26.19602636,25.65440571,25.53260512,0.5,10.49529915,5.910015015,9.137878788,24.32453326,18.4198715,3.929264928,9.577830688,10.27900605,9.250874905,32.19865539,31.81394961,33.56494595,33.83320535,31.57175269,31.69422573,32.8230853,34.28986769,32.74558199,33.38823514,61.37521744,81.35298348,74.86488628,73.82633718,93.97275925,83.04164124,67.70770073,62.89881897,68.87181091,79.27838898,65.0293549,76.78605753,71.63661385,73.38007534,88.44335078,85.43671608,80.89988992,79.62996333,86.2326466,84.95683536
